ImageName,Car,Bus,Other,Bridge,Bicycle,Palm,Stair,Motorcycle,Chimney,Crosswalk,Hydrant,Traffic Light
11441.png,0.0014,0.9964,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0003
11442.png,0.9885,0.0014,0.0007,0.0018,0.001,0.001,0.001,0.0012,0.0006,0.0009,0.0005,0.0013
11443.png,0.0029,0.0026,0.8775,0.0044,0.0022,0.0216,0.0021,0.0021,0.0041,0.0024,0.0019,0.0761
11444.png,0.9801,0.002,0.0032,0.002,0.0022,0.0039,0.0014,0.0018,0.0009,0.0009,0.0008,0.0008
11445.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0001,0.9987,0.0001
11446.png,0.0179,0.0124,0.7403,0.0154,0.0298,0.0107,0.0215,0.0409,0.0493,0.0083,0.0405,0.013
11447.png,0.9909,0.0005,0.0009,0.0031,0.0004,0.0007,0.0005,0.0005,0.0003,0.0007,0.0004,0.0011
11448.png,0.0005,0.0002,0.0003,0.0004,0.0002,0.0004,0.0003,0.0003,0.0003,0.0004,0.0002,0.9966
11449.png,0.009,0.0178,0.8636,0.0123,0.0055,0.0635,0.0027,0.0028,0.0044,0.0039,0.0022,0.0122
11450.png,0.0006,0.0003,0.0012,0.0005,0.0004,0.9939,0.0004,0.0004,0.0009,0.0004,0.0005,0.0004
11451.png,0.1434,0.0106,0.2745,0.0613,0.0425,0.038,0.1187,0.0267,0.2136,0.0163,0.0331,0.0213
11452.png,0.0005,0.0004,0.001,0.9945,0.0005,0.0003,0.0006,0.0004,0.0007,0.0004,0.0003,0.0005
11453.png,0.0002,0.0005,0.0003,0.0003,0.0001,0.0002,0.0003,0.0002,0.0002,0.9973,0.0002,0.0002
11454.png,0.0006,0.0003,0.0008,0.9943,0.0004,0.0004,0.0005,0.0004,0.0007,0.0005,0.0004,0.0006
11455.png,0.0005,0.0003,0.0003,0.0004,0.0002,0.0004,0.0004,0.0003,0.0003,0.0005,0.0003,0.9961
11456.png,0.9924,0.001,0.0011,0.0012,0.0008,0.0007,0.0004,0.0007,0.0004,0.0003,0.0004,0.0005
11457.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9988,0.0001
11458.png,0.9936,0.0006,0.0006,0.0009,0.0005,0.0006,0.0004,0.0006,0.0003,0.0005,0.0003,0.0008
11459.png,0.0008,0.0003,0.0007,0.0004,0.0003,0.9953,0.0004,0.0004,0.0004,0.0005,0.0003,0.0004
11460.png,0.0008,0.9965,0.0003,0.0004,0.0003,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003
11461.png,0.9355,0.0017,0.0284,0.0041,0.0051,0.0054,0.0031,0.0029,0.0029,0.0035,0.0029,0.0043
11462.png,0.0006,0.0007,0.0003,0.0002,0.0003,0.0003,0.0002,0.0002,0.0002,0.9966,0.0002,0.0002
11463.png,0.9831,0.0011,0.0021,0.0023,0.0017,0.0025,0.0012,0.0015,0.0008,0.0007,0.0005,0.0025
11464.png,0.0171,0.0055,0.9349,0.0035,0.0082,0.0018,0.003,0.0026,0.0045,0.0048,0.0011,0.013
11465.png,0.004,0.9933,0.0003,0.0003,0.0003,0.0003,0.0002,0.0003,0.0002,0.0004,0.0002,0.0003
11466.png,0.9855,0.0012,0.0013,0.0015,0.001,0.0056,0.0009,0.0008,0.0005,0.0006,0.0006,0.0006
11467.png,0.9884,0.0011,0.0007,0.0009,0.0017,0.0014,0.0006,0.0014,0.0005,0.0016,0.0007,0.0009
11468.png,0.9942,0.0005,0.0003,0.0006,0.0005,0.0011,0.0004,0.0007,0.0003,0.0005,0.0003,0.0007
11469.png,0.0003,0.0003,0.0003,0.0002,0.9972,0.0002,0.0002,0.0002,0.0003,0.0003,0.0002,0.0003
11470.png,0.0002,0.0004,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.9976,0.0002,0.0003
11471.png,0.0005,0.0004,0.0003,0.0004,0.0002,0.0004,0.0004,0.0003,0.0004,0.0003,0.0002,0.9962
11472.png,0.0008,0.0008,0.0022,0.0009,0.0012,0.0009,0.0015,0.0016,0.9874,0.0011,0.0009,0.0007
11473.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.9989,0.0001
11474.png,0.0002,0.9979,0.0002,0.0002,0.0003,0.0002,0.0001,0.0002,0.0002,0.0002,0.0001,0.0002
11475.png,0.9925,0.0006,0.0008,0.0014,0.0009,0.0005,0.0004,0.0006,0.0005,0.0006,0.0005,0.0006
11476.png,0.0002,0.0005,0.0003,0.0003,0.0002,0.0002,0.0003,0.0002,0.0002,0.9973,0.0002,0.0002
11477.png,0.902,0.0017,0.0502,0.0132,0.0027,0.0155,0.0021,0.0016,0.0022,0.0032,0.001,0.0046
11478.png,0.0018,0.0008,0.0009,0.001,0.0007,0.1433,0.0011,0.0018,0.0013,0.001,0.0012,0.8451
11479.png,0.9955,0.0006,0.0003,0.0009,0.0004,0.0004,0.0003,0.0004,0.0002,0.0003,0.0003,0.0005
11480.png,0.0003,0.0009,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.0002,0.9967,0.0002,0.0003
11481.png,0.0013,0.9963,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002,0.0003,0.0001,0.0002
11482.png,0.9501,0.0009,0.0005,0.0013,0.0007,0.0019,0.0008,0.001,0.0005,0.0024,0.0004,0.0396
11483.png,0.1034,0.0193,0.7171,0.0443,0.0098,0.0471,0.0078,0.0079,0.0127,0.0122,0.0079,0.0105
11484.png,0.09,0.0012,0.8911,0.0037,0.0028,0.0017,0.001,0.0011,0.0021,0.0029,0.0007,0.0018
11485.png,0.7339,0.0043,0.1434,0.0239,0.0112,0.0094,0.0098,0.0078,0.0393,0.0069,0.0076,0.0024
11486.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9988,0.0001
11487.png,0.0006,0.0011,0.0025,0.0009,0.0014,0.0007,0.0005,0.0008,0.0011,0.0015,0.9881,0.0005
11488.png,0.9919,0.0012,0.001,0.001,0.0011,0.0008,0.0005,0.0006,0.0004,0.0008,0.0003,0.0005
11489.png,0.1559,0.8333,0.0008,0.0013,0.0015,0.001,0.0011,0.0014,0.0007,0.0011,0.0006,0.0012
11490.png,0.9187,0.0016,0.0091,0.0045,0.0027,0.0038,0.0026,0.0019,0.0019,0.0446,0.0007,0.008
11491.png,0.9879,0.0008,0.001,0.0038,0.0011,0.0013,0.0005,0.0009,0.0004,0.0008,0.0005,0.001
11492.png,0.0001,0.0002,0.0001,0.0002,0.0002,0.0001,0.0001,0.0002,0.0002,0.0001,0.9983,0.0001
11493.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9988,0.0001
11494.png,0.9935,0.0008,0.0005,0.001,0.0007,0.0006,0.0004,0.0007,0.0003,0.0004,0.0005,0.0006
11495.png,0.0004,0.9978,0.0002,0.0001,0.0002,0.0002,0.0001,0.0002,0.0002,0.0002,0.0001,0.0002
11496.png,0.0004,0.0007,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.9969,0.0002,0.0003
11497.png,0.9885,0.0009,0.0011,0.0017,0.0008,0.002,0.0011,0.0012,0.0006,0.0007,0.0006,0.0008
11498.png,0.0003,0.9979,0.0002,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001
11499.png,0.0012,0.9948,0.0005,0.0004,0.0012,0.0004,0.0003,0.0002,0.0002,0.0003,0.0001,0.0002
11500.png,0.0054,0.99,0.001,0.0005,0.0006,0.0005,0.0004,0.0003,0.0002,0.0005,0.0002,0.0003
11501.png,0.001,0.001,0.0039,0.0013,0.0015,0.0019,0.0015,0.0015,0.9833,0.0014,0.0009,0.0009
11502.png,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.9988,0.0001
11503.png,0.9906,0.0007,0.0004,0.0012,0.0006,0.0014,0.0005,0.0008,0.0003,0.0017,0.0003,0.0016
11504.png,0.4011,0.0021,0.0011,0.0029,0.0017,0.0019,0.0016,0.0021,0.0011,0.0038,0.001,0.5797
11505.png,0.0057,0.0042,0.9104,0.0081,0.0155,0.0037,0.0039,0.0047,0.0136,0.0086,0.0081,0.0135
11506.png,0.0002,0.998,0.0002,0.0001,0.0002,0.0002,0.0002,0.0001,0.0002,0.0002,0.0001,0.0002
11507.png,0.0013,0.9854,0.0059,0.0014,0.0011,0.0005,0.0009,0.0005,0.0012,0.0005,0.0009,0.0005
11508.png,0.0006,0.0002,0.0004,0.0004,0.0003,0.996,0.0003,0.0004,0.0003,0.0003,0.0003,0.0004
11509.png,0.0338,0.0052,0.409,0.01,0.0078,0.4838,0.0097,0.0078,0.0106,0.0065,0.0096,0.0063
11510.png,0.0113,0.0044,0.1926,0.6486,0.0137,0.0202,0.0385,0.0119,0.0465,0.0034,0.0028,0.0061
11511.png,0.0039,0.001,0.9813,0.0027,0.002,0.0023,0.0009,0.0007,0.0016,0.0007,0.0008,0.002
11512.png,0.9886,0.001,0.0009,0.0015,0.0007,0.0009,0.0008,0.0011,0.0005,0.0011,0.0003,0.0026
11513.png,0.9178,0.0043,0.0278,0.0084,0.0081,0.0134,0.0037,0.0048,0.0027,0.0035,0.0029,0.0025
11514.png,0.001,0.0002,0.0004,0.0003,0.0003,0.9959,0.0003,0.0003,0.0003,0.0004,0.0002,0.0005
11515.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9987,0.0001
11516.png,0.9881,0.001,0.0014,0.0015,0.0014,0.0012,0.0008,0.0016,0.0005,0.0011,0.0009,0.0006
11517.png,0.9944,0.0006,0.0008,0.0013,0.0005,0.0003,0.0004,0.0004,0.0003,0.0004,0.0003,0.0005
11518.png,0.0019,0.0006,0.0067,0.9791,0.0012,0.0016,0.0019,0.0013,0.0022,0.0008,0.0007,0.002
11519.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0001,0.9986,0.0001
11520.png,0.9898,0.0005,0.0016,0.0011,0.0009,0.0013,0.0008,0.0008,0.0008,0.0007,0.0004,0.0014
11521.png,0.0013,0.9953,0.0004,0.0003,0.0007,0.0003,0.0002,0.0003,0.0003,0.0004,0.0002,0.0005
11522.png,0.1217,0.0042,0.7862,0.0083,0.013,0.0306,0.0056,0.0061,0.007,0.0084,0.0048,0.0043
11523.png,0.0195,0.0008,0.0031,0.9652,0.0017,0.001,0.0019,0.0016,0.0013,0.0012,0.0011,0.0015
11524.png,0.0004,0.0008,0.0006,0.0003,0.0002,0.0003,0.0003,0.0002,0.0003,0.9962,0.0001,0.0003
11525.png,0.001,0.0008,0.0013,0.0011,0.001,0.001,0.0015,0.0016,0.9881,0.0007,0.0011,0.0007
11526.png,0.0005,0.9976,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002,0.0001,0.0002,0.0001,0.0003
11527.png,0.0365,0.0066,0.6196,0.0139,0.1666,0.0033,0.0097,0.0144,0.0105,0.0079,0.0064,0.1047
11528.png,0.0003,0.0005,0.0002,0.0003,0.0001,0.0002,0.0002,0.0002,0.0002,0.9973,0.0002,0.0003
11529.png,0.8162,0.004,0.135,0.0065,0.0085,0.0097,0.0032,0.004,0.0032,0.003,0.0013,0.0054
11530.png,0.9861,0.0012,0.0017,0.0019,0.0012,0.0024,0.0011,0.001,0.0005,0.0017,0.0005,0.0008
11531.png,0.9955,0.0003,0.001,0.0006,0.0007,0.0002,0.0001,0.0002,0.0003,0.0003,0.0002,0.0005
11532.png,0.003,0.0066,0.6299,0.006,0.0032,0.3265,0.004,0.0026,0.0085,0.0035,0.0021,0.0041
11533.png,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9988,0.0001
11534.png,0.0002,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.9975,0.0002,0.0002
11535.png,0.0007,0.9975,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002
11536.png,0.9914,0.0005,0.0006,0.0013,0.0005,0.0009,0.0006,0.0006,0.0003,0.0016,0.0005,0.0013
11537.png,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0001,0.9986,0.0001
11538.png,0.0014,0.0004,0.0011,0.0006,0.0004,0.993,0.0004,0.0005,0.0007,0.0003,0.0004,0.0009
11539.png,0.0007,0.0003,0.0005,0.0006,0.0003,0.9956,0.0003,0.0003,0.0004,0.0004,0.0002,0.0003
11540.png,0.9968,0.0005,0.0002,0.0002,0.0003,0.0004,0.0002,0.0003,0.0002,0.0005,0.0002,0.0002
11541.png,0.0001,0.0002,0.0001,0.0001,0.0003,0.0001,0.0001,0.0002,0.0001,0.0001,0.9986,0.0001
11542.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.9988,0.0001
11543.png,0.0038,0.0035,0.9669,0.0026,0.0018,0.0063,0.0018,0.0019,0.0033,0.0028,0.0015,0.0037
11544.png,0.0008,0.0009,0.0013,0.0009,0.0009,0.0009,0.0011,0.0012,0.9898,0.0007,0.0007,0.0009
11545.png,0.0004,0.0003,0.0004,0.0005,0.0002,0.0005,0.0004,0.0004,0.0005,0.0003,0.0005,0.9958
11546.png,0.0003,0.0005,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.9974,0.0002,0.0003
11547.png,0.9925,0.0011,0.0005,0.0012,0.0007,0.0009,0.0005,0.0007,0.0003,0.0005,0.0003,0.0007
11548.png,0.0007,0.0002,0.0006,0.0004,0.0002,0.9952,0.0003,0.0004,0.0007,0.0002,0.0004,0.0007
11549.png,0.9895,0.0005,0.0005,0.0011,0.0004,0.0017,0.0006,0.0008,0.0004,0.0017,0.0003,0.0023
11550.png,0.4935,0.0124,0.0025,0.0038,0.0035,0.0058,0.0028,0.0055,0.0017,0.4647,0.0013,0.0024
11551.png,0.9891,0.0019,0.0006,0.0012,0.0009,0.001,0.0009,0.0015,0.0006,0.0006,0.0006,0.001
11552.png,0.9853,0.0013,0.0018,0.0019,0.0035,0.0006,0.0009,0.0016,0.0008,0.0009,0.0004,0.001
11553.png,0.9913,0.0007,0.0005,0.0012,0.001,0.0013,0.0006,0.0011,0.0004,0.0007,0.0004,0.0007
11554.png,0.9866,0.001,0.0027,0.0013,0.0017,0.0016,0.0009,0.0011,0.0007,0.0009,0.0008,0.0008
11555.png,0.0002,0.0004,0.0002,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.9975,0.0002,0.0002
11556.png,0.0002,0.9979,0.0002,0.0002,0.0002,0.0003,0.0002,0.0001,0.0002,0.0002,0.0001,0.0002
11557.png,0.0002,0.998,0.0002,0.0002,0.0003,0.0002,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002
11558.png,0.0015,0.0008,0.0046,0.9847,0.0008,0.0011,0.0009,0.0008,0.0024,0.0003,0.0005,0.0016
11559.png,0.0046,0.0036,0.8701,0.01,0.0065,0.0057,0.0284,0.004,0.0591,0.0031,0.0019,0.0028
11560.png,0.0106,0.98,0.0012,0.0011,0.0025,0.0007,0.0005,0.0008,0.0006,0.0011,0.0004,0.0005
11561.png,0.5179,0.0013,0.0019,0.0041,0.002,0.0081,0.0016,0.0022,0.0015,0.0016,0.0011,0.4568
11562.png,0.0012,0.0008,0.0156,0.0017,0.0012,0.9703,0.0013,0.0013,0.0026,0.0012,0.0009,0.0019
11563.png,0.5114,0.0074,0.4428,0.0065,0.0042,0.0064,0.0028,0.0028,0.0022,0.0081,0.0018,0.0035
11564.png,0.9931,0.0009,0.0006,0.0009,0.0007,0.0008,0.0005,0.0007,0.0003,0.0005,0.0003,0.0007
11565.png,0.0002,0.998,0.0002,0.0001,0.0002,0.0002,0.0002,0.0001,0.0002,0.0002,0.0001,0.0002
11566.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0003,0.0002,0.0001,0.9985,0.0001
11567.png,0.9956,0.0006,0.0004,0.0003,0.001,0.0004,0.0003,0.0004,0.0002,0.0003,0.0003,0.0002
11568.png,0.995,0.0004,0.0006,0.0008,0.0004,0.0005,0.0004,0.0006,0.0003,0.0003,0.0002,0.0005
11569.png,0.9877,0.0011,0.0007,0.0015,0.0014,0.001,0.0008,0.0011,0.0006,0.003,0.0004,0.0007
11570.png,0.0051,0.0015,0.0056,0.0019,0.0018,0.0032,0.9667,0.0032,0.0055,0.0011,0.0025,0.0016
11571.png,0.0006,0.0002,0.0003,0.0004,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003,0.0002,0.9966
11572.png,0.228,0.0161,0.4688,0.0229,0.0159,0.1738,0.0106,0.0124,0.0104,0.022,0.0104,0.0086
11573.png,0.0003,0.9974,0.0003,0.0002,0.0004,0.0002,0.0002,0.0002,0.0002,0.0003,0.0001,0.0002
11574.png,0.0004,0.9977,0.0002,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002
11575.png,0.9712,0.009,0.0047,0.0024,0.0026,0.0017,0.0016,0.0018,0.0011,0.0014,0.0014,0.0011
11576.png,0.0019,0.0004,0.0008,0.0005,0.0004,0.9924,0.0006,0.0005,0.0009,0.0005,0.0004,0.0005
11577.png,0.932,0.0045,0.0109,0.0097,0.0084,0.0058,0.007,0.0072,0.0039,0.0046,0.0022,0.0037
11578.png,0.0191,0.0016,0.0097,0.9289,0.0019,0.0029,0.0019,0.0016,0.0045,0.0024,0.0011,0.0244
11579.png,0.9877,0.0014,0.0011,0.0018,0.001,0.0014,0.0009,0.0012,0.0006,0.0011,0.0007,0.001
11580.png,0.9785,0.0013,0.0084,0.002,0.0015,0.0018,0.0007,0.0017,0.0006,0.0016,0.0007,0.0012
11581.png,0.9925,0.0009,0.0005,0.0012,0.0008,0.0007,0.0006,0.0008,0.0004,0.0006,0.0004,0.0007
11582.png,0.0004,0.0003,0.0006,0.0003,0.0003,0.9961,0.0003,0.0004,0.0004,0.0003,0.0003,0.0005
11583.png,0.0059,0.9887,0.0009,0.0004,0.0013,0.0004,0.0005,0.0004,0.0003,0.0004,0.0004,0.0004
11584.png,0.9933,0.0003,0.0008,0.0013,0.0006,0.0012,0.0004,0.0005,0.0003,0.0005,0.0003,0.0006
11585.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9988,0.0001
11586.png,0.9576,0.0015,0.0157,0.0024,0.0016,0.0029,0.0027,0.0014,0.0075,0.0022,0.0008,0.0038
11587.png,0.9938,0.0008,0.0005,0.0011,0.0005,0.0007,0.0005,0.0006,0.0003,0.0004,0.0004,0.0005
11588.png,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0001,0.9986,0.0001
11589.png,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.9975,0.0002,0.0003
11590.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.9988,0.0001
11591.png,0.0012,0.9967,0.0002,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002
11592.png,0.9857,0.001,0.0014,0.0023,0.001,0.0006,0.0008,0.0008,0.0012,0.001,0.0005,0.0037
11593.png,0.9879,0.0021,0.0021,0.0019,0.001,0.001,0.0008,0.0007,0.0006,0.0006,0.0006,0.0007
11594.png,0.9915,0.0008,0.0009,0.0013,0.0009,0.0007,0.0006,0.0009,0.0004,0.0006,0.0003,0.001
11595.png,0.0004,0.0005,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.9968,0.0002,0.0007
11596.png,0.9625,0.0026,0.0097,0.0068,0.0028,0.0036,0.002,0.0022,0.0013,0.0023,0.0013,0.0029
11597.png,0.0214,0.0066,0.9121,0.0062,0.0064,0.0068,0.0066,0.0059,0.0059,0.0069,0.0036,0.0116
11598.png,0.995,0.0004,0.0007,0.0008,0.0004,0.0005,0.0004,0.0004,0.0003,0.0004,0.0003,0.0005
11599.png,0.771,0.0013,0.0007,0.0024,0.0014,0.0027,0.0014,0.0023,0.0011,0.0028,0.001,0.212
11600.png,0.0001,0.0002,0.0001,0.0001,0.0003,0.0001,0.0001,0.0002,0.0001,0.0001,0.9985,0.0001
11601.png,0.811,0.0109,0.0462,0.029,0.0177,0.0191,0.0126,0.0122,0.0101,0.0131,0.0092,0.0089
11602.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0001,0.9986,0.0001
11603.png,0.0002,0.9957,0.0005,0.0015,0.0003,0.0004,0.0003,0.0002,0.0003,0.0002,0.0001,0.0002
11604.png,0.9858,0.0017,0.0008,0.0026,0.001,0.0023,0.0011,0.0014,0.0006,0.001,0.0006,0.0011
11605.png,0.0002,0.0005,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.9975,0.0002,0.0002
11606.png,0.0387,0.0069,0.6937,0.0085,0.007,0.0489,0.0034,0.0054,0.0084,0.0084,0.0076,0.1632
11607.png,0.0004,0.0002,0.0004,0.0003,0.0003,0.9966,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004
11608.png,0.0005,0.0006,0.0014,0.0013,0.001,0.0011,0.0018,0.0012,0.9886,0.0007,0.0008,0.0009
11609.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0001,0.9986,0.0001
11610.png,0.141,0.005,0.5449,0.0114,0.005,0.2011,0.0098,0.0074,0.0292,0.0066,0.0047,0.034
11611.png,0.0021,0.0028,0.9309,0.0041,0.0022,0.036,0.0017,0.0028,0.0057,0.004,0.0037,0.004
11612.png,0.9248,0.0041,0.01,0.009,0.0071,0.0124,0.0044,0.0065,0.0047,0.0057,0.0047,0.0064
11613.png,0.9583,0.0026,0.0064,0.0123,0.002,0.002,0.0025,0.0017,0.0016,0.0028,0.0011,0.0067
11614.png,0.0062,0.0036,0.3676,0.5753,0.0064,0.006,0.0106,0.0049,0.0106,0.003,0.0019,0.0039
11615.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.9988,0.0001
11616.png,0.0083,0.0049,0.1299,0.0139,0.0044,0.0061,0.008,0.005,0.0395,0.0028,0.0024,0.7748
11617.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9988,0.0001
11618.png,0.0003,0.9971,0.0004,0.0002,0.0004,0.0003,0.0002,0.0002,0.0003,0.0003,0.0001,0.0002
11619.png,0.0016,0.0013,0.0061,0.5197,0.0022,0.4511,0.0026,0.0024,0.0045,0.0024,0.0019,0.0042
11620.png,0.0005,0.0002,0.0004,0.0004,0.0003,0.9962,0.0003,0.0004,0.0003,0.0004,0.0003,0.0004
11621.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9988,0.0001
11622.png,0.9896,0.0027,0.0006,0.0015,0.0013,0.0006,0.0006,0.001,0.0004,0.0007,0.0004,0.0006
11623.png,0.9857,0.0006,0.003,0.0022,0.001,0.0025,0.0011,0.0011,0.0006,0.0008,0.0006,0.0009
11624.png,0.9771,0.0009,0.0078,0.0018,0.0019,0.0038,0.0014,0.0015,0.0012,0.0011,0.0006,0.0008
11625.png,0.9736,0.0025,0.0022,0.0032,0.0053,0.0026,0.002,0.0026,0.0013,0.0017,0.0009,0.0021
11626.png,0.0033,0.001,0.0009,0.0017,0.0029,0.0028,0.0038,0.9763,0.0023,0.0021,0.0013,0.0014
11627.png,0.985,0.0012,0.0012,0.0027,0.0017,0.0019,0.001,0.0016,0.0008,0.0014,0.0006,0.001
11628.png,0.9846,0.0017,0.0009,0.0014,0.0011,0.0015,0.0008,0.0013,0.0005,0.0039,0.0005,0.0018
11629.png,0.0002,0.0004,0.0002,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.9975,0.0002,0.0002
11630.png,0.0013,0.0002,0.0014,0.0003,0.0003,0.9941,0.0003,0.0004,0.0006,0.0003,0.0003,0.0004
11631.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9988,0.0001
11632.png,0.0004,0.0003,0.0003,0.0003,0.9969,0.0003,0.0003,0.0004,0.0003,0.0003,0.0002,0.0002
11633.png,0.0006,0.0004,0.0008,0.0004,0.9956,0.0003,0.0004,0.0003,0.0004,0.0003,0.0003,0.0002
11634.png,0.002,0.0004,0.0034,0.9876,0.0008,0.0009,0.0009,0.0006,0.0017,0.0005,0.0005,0.0009
11635.png,0.0454,0.0379,0.5618,0.0577,0.0178,0.031,0.0343,0.0183,0.0931,0.0126,0.0078,0.0824
11636.png,0.0004,0.9973,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0002,0.0003
11637.png,0.0013,0.0007,0.0005,0.0005,0.0005,0.9857,0.0005,0.0007,0.0007,0.0008,0.0004,0.0077
11638.png,0.9956,0.0004,0.0007,0.0005,0.0005,0.0004,0.0003,0.0004,0.0003,0.0003,0.0004,0.0003
11639.png,0.0002,0.0004,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.9975,0.0002,0.0002
11640.png,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9987,0.0001
11641.png,0.9898,0.0008,0.001,0.0012,0.0019,0.001,0.0008,0.0013,0.0006,0.0006,0.0006,0.0006
11642.png,0.0027,0.9928,0.0004,0.0005,0.0007,0.0006,0.0004,0.0003,0.0004,0.0006,0.0002,0.0005
11643.png,0.0003,0.998,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002
11644.png,0.0014,0.0004,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0002,0.9957,0.0002,0.0002
11645.png,0.0002,0.9978,0.0002,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
11646.png,0.0003,0.0003,0.0004,0.0003,0.9969,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
11647.png,0.0005,0.0003,0.0003,0.0003,0.9968,0.0002,0.0003,0.0004,0.0002,0.0003,0.0002,0.0002
11648.png,0.0002,0.0005,0.0002,0.0003,0.0002,0.0002,0.0003,0.0002,0.0002,0.9972,0.0002,0.0003
11649.png,0.9917,0.0008,0.0015,0.0014,0.0004,0.0006,0.0006,0.0004,0.0005,0.0006,0.0004,0.0011
11650.png,0.3551,0.0032,0.0062,0.6134,0.0027,0.0026,0.0031,0.0025,0.0034,0.0029,0.002,0.0029
11651.png,0.9358,0.0021,0.0266,0.0098,0.0028,0.0026,0.0023,0.0014,0.0057,0.0012,0.0015,0.0081
11652.png,0.0002,0.0004,0.0002,0.0004,0.0002,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,0.9965
11653.png,0.0039,0.0005,0.0004,0.99,0.0007,0.0006,0.0009,0.0007,0.0008,0.0006,0.0005,0.0004
11654.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002,0.0001,0.0002,0.9985,0.0001
11655.png,0.0003,0.0011,0.0005,0.0005,0.005,0.0006,0.0007,0.0018,0.0005,0.988,0.0004,0.0005
11656.png,0.9927,0.0005,0.0005,0.0008,0.0006,0.0014,0.0006,0.0007,0.0003,0.0007,0.0004,0.0008
